/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00618_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00618_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00338_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00338_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00450_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00450_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01349_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01349_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01088_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01088_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00854_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00854_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00275_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00275_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00412_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00412_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01312_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01312_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01145_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01145_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00135_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00135_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01137_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01137_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00716_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00716_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00624_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00624_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01272_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01272_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01384_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01384_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01318_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01318_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00209_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00209_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00350_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00350_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00557_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00557_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00023_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00023_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00215_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00215_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00096_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00096_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01009_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01009_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00885_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00885_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00784_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00784_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00182_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00182_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00147_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00147_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00437_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00437_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01038_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01038_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01342_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01342_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00480_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00480_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01222_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01222_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01253_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01253_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01399_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01399_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00432_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00432_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00751_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00751_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00879_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00879_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00136_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00136_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00805_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00805_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01350_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01350_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01343_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01343_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00539_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00539_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01169_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01169_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00762_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00762_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01185_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01185_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00582_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00582_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00964_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00964_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00078_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00078_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00110_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00110_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01186_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01186_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00575_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00575_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00129_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00129_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00164_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00164_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00041_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00041_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00485_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00485_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01336_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01336_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00590_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00590_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01409_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01409_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00439_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00439_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00413_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00413_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00364_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00364_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00083_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00083_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00563_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00563_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00985_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00985_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01077_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01077_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01293_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01293_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00652_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00652_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00587_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00587_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00128_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00128_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00355_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00355_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00940_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00940_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00848_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00848_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00773_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00773_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00238_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00238_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00883_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00883_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00915_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00915_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00463_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00463_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00734_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00734_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01276_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01276_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00148_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00148_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01267_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01267_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00608_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00608_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00506_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00506_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00252_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00252_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01141_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01141_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01138_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01138_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01313_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01313_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01068_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01068_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01287_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01287_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00834_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00834_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01388_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01388_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00971_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00971_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00568_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00568_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00609_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00609_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00489_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00489_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00151_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00151_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00914_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00914_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00748_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00748_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00161_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00161_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01237_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01237_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00694_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00694_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00666_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00666_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00036_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00036_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00138_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00138_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00429_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00429_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01120_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01120_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01251_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01251_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01191_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01191_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00565_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00565_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00217_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00217_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01391_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01391_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00593_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00593_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00749_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00749_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00337_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00337_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01110_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/01110_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00574_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00574_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00376_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00376_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00637_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00637_dep_meters.png
/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00811_img.png,/home/linze/liuhy/code/cnn_depth/data/dataset/NYU_dataset/00811_dep_meters.png
